ticker;name;country;industry;sector;dividend_rate;dividend_yield;EV/revenue;EV/ebitda;negative_EV/revenue;negative_EV/ebitda;ebitda;ebitda_mean;ebitda_std;negative_ebitda;ebit;ebit_mean;ebit_std;negative_ebit;net_income;net_income_mean;net_income_std;negative_net_income;operating_income;operating_income_mean;operating_income_std;negative_operating_income;gross_profit;gross_profit_mean;gross_profit_std;total_revenue;total_revenue_mean;total_revenue_std;gross_margin;gross_margin_mean;gross_margin_std;ebitda_margin;ebitda_margin_mean;ebitda_margin_std;ebit_margin;ebit_margin_mean;ebit_margin_std;net_margin;net_margin_mean;net_margin_std;roa;roa_mean;roa_std;roe;roe_mean;roe_std;assets_net_worth;assets_net_worth_mean;assets_net_worth_std;participation_of_third_party_capital;participation_of_third_party_capital_mean;participation_of_third_party_capital_std;debit_composition;debit_composition_mean;debit_composition_std;net_debt;net_debt_ebitda;net_debt_ebitda_mean;net_debt_ebitda_std;general_liquidity;general_liquidity_mean;general_liquidity_std;current_liquidity;current_liquidity_mean;current_liquidity_std;dry_liquidity;dry_liquidity_mean;dry_liquidity_std
['UHS'];['Universal Health Services, Inc.'];United States;Medical Care Facilities;Healthcare;0.8;0.46;1.026;7.153;0.0;0.0;2265280000.0;0.0783;0.2041;0.0;1680449000.0;0.1141;0.3071;0.0;1142097000.0;0.1116;0.3731;0.0;1681814000.0;0.1128;0.2866;0.0;14240149000.0;0.0831;0.024;15827935000.0;0.078;0.0215;0.8997;0.0047;0.0022;0.1431;-0.0028;0.1709;0.1062;0.0292;0.2666;0.0722;0.0254;0.3241;0.0789;0.0742;0.3581;0.12;0.0534;0.2991;1.5208;-0.0015;0.0547;0.4734;-0.0012;0.1486;0.0089;0.1095;0.5413;4829446000.0;2.1319;0.0134;0.2974;3.2123;0.0137;0.0946;70.3035;0.5155;1.1686;64.7881;0.5177;1.1641
['VLO'];['Valero Energy Corporation'];United States;Oil & Gas Refining & Marketing;Energy;4.52;3.99;0.372;8.821;0.0;0.0;7028000000.0;0.7727;1.6029;0.0;4254000000.0;1.8393;3.2261;0.0;2770000000.0;3.4919;5.5919;0.0;3755000000.0;1.8214;3.2388;0.0;4760000000.0;1.1913;2.2995;129881000000.0;0.0885;0.3261;0.0366;0.6222;1.358;0.0541;0.3756;0.8922;0.0328;1.0401;1.9562;0.0213;2.0858;3.4658;0.0461;3.2698;5.2842;0.057;3.0226;4.9431;1.2374;-0.0292;0.0265;0.2153;-0.1222;0.0951;0.071;-0.0306;0.2901;6883000000.0;0.9794;0.1133;0.7626;5.7482;0.1168;0.0983;31.9475;0.2899;0.3496;21.502;0.2658;0.3201
['VRSN'];['VeriSign, Inc.'];United States;Software - Infrastructure;Technology;;;15.89;22.623;0.0;0.0;1134100000.0;0.0752;0.0285;0.0;1097200000.0;0.0827;0.0279;0.0;785700000.0;0.011;0.1491;0.0;1058200000.0;0.0689;0.0136;0.0;1366000000.0;0.0635;0.0103;1557400000.0;0.0548;0.0133;0.8771;0.0083;0.0029;0.7282;0.0193;0.0211;0.7045;0.0264;0.0206;0.5045;-0.0402;0.1487;0.5586;0.1267;0.102;-1.9891;-1.3557;1.7741;-3.5608;-1.4648;1.7031;;;;;;;1594800000.0;1.4062;-0.0602;0.0794;;;;;;;;;
['VRSK'];['Verisk Analytics, Inc.'];United States;Consulting Services;Industrials;1.8;0.62;15.058;31.576;0.0;0.0;1659100000.0;0.1084;0.2178;0.0;1353200000.0;0.1779;0.2933;0.0;957500000.0;0.2115;0.4047;0.0;1253900000.0;0.1519;0.3031;0.0;1980600000.0;0.072;0.0241;2881700000.0;0.0542;0.0284;0.6873;0.0171;0.0088;0.5757;0.0565;0.2303;0.4696;0.1246;0.308;0.3323;0.1541;0.3925;0.2245;0.4097;0.2712;0.9397;0.8274;0.2174;4.1856;0.3189;0.1174;;;;;;;2954600000.0;1.7808;-0.1257;0.0349;;;;;;;;;
['VICI'];['VICI Properties Inc.'];United States;REIT - Diversified;Real Estate;1.73;5.33;13.463;14.62;0.0;0.0;3561168000.0;0.4145;0.4198;0.0;3557043000.0;0.4151;0.4203;0.0;2678810000.0;0.4724;0.5493;0.0;3544934000.0;0.413;0.4506;0.0;3822310000.0;0.3961;0.2717;3849205000.0;0.3925;0.2683;0.993;0.0023;0.0021;0.9252;0.0403;0.3104;0.9241;0.0407;0.3108;0.6959;0.0864;0.4046;0.059;0.1566;0.5794;0.0966;0.1924;0.566;1.6368;0.0575;0.081;;;;;;;17125470000.0;4.8089;0.4652;0.9923;;;;;;;;;
['V'];['Visa Inc.'];United States;Credit Services;Financial Services;2.36;0.7;18.011;25.918;0.0;0.0;25591000000.0;0.1377;0.0147;0.0;24557000000.0;0.1401;0.015;0.0;19743000000.0;0.1709;0.0315;0.0;24057000000.0;0.1521;0.0661;0.0;28884000000.0;0.1486;0.059;35926000000.0;0.1434;0.0516;0.804;0.0043;0.0084;0.7123;-0.0027;0.0518;0.6835;-0.0007;0.0518;0.5495;0.0249;0.0182;0.2089;0.1212;0.04;0.268;0.1065;0.0642;1.2828;-0.0138;0.0249;;;;;;;8861000000.0;0.3463;0.2497;0.5518;;;;;;;;;
['VMC'];['Vulcan Materials Company'];United States;Building Materials;Basic Materials;1.96;0.79;5.167;18.692;0.0;0.0;1980800000.0;0.1145;0.1589;0.0;1363300000.0;0.129;0.2662;0.0;911900000.0;0.1522;0.3352;0.0;1398800000.0;0.1694;0.1474;0.0;1999600000.0;0.1371;0.0918;7417700000.0;0.1115;0.1525;0.2696;0.0378;0.1318;0.267;0.0202;0.1908;0.1838;0.0392;0.2895;0.1229;0.0667;0.3572;0.0533;0.0813;0.3591;0.0809;0.0798;0.3324;1.5169;0.0059;0.038;0.4707;0.044;0.1345;0.0755;257.1552;351.4121;5269100000.0;2.6601;0.0488;0.4037;3.2228;-0.026;0.0823;5.6572;87.9619;125.7693;3.9548;95.7333;136.7597
['GWW'];['W.W. Grainger, Inc.'];United States;Industrial Distribution;Industrials;8.2;0.8;3.007;17.749;0.0;0.0;2898000000.0;0.1901;0.1487;0.0;2661000000.0;0.2029;0.1656;0.0;1909000000.0;0.2364;0.1835;0.0;2637000000.0;0.206;0.1683;0.0;6758000000.0;0.13;0.0824;17168000000.0;0.0978;0.0532;0.3936;0.0281;0.025;0.1688;0.0801;0.0815;0.155;0.0911;0.0963;0.1112;0.1209;0.1107;0.2162;0.1176;0.1336;0.3381;0.0769;0.068;1.5638;-0.0299;0.0542;;;;;;;2147000000.0;0.7409;-0.187;0.1328;;;;;;;;;
['WAB'];['Westinghouse Air Brake Technologies Corporation'];United States;Railroads;Industrials;1.0;0.54;3.371;16.197;0.0;0.0;2070000000.0;0.1531;0.0561;0.0;1611000000.0;0.2091;0.0518;0.0;1056000000.0;0.2392;0.0742;0.0;1609000000.0;0.2257;0.0512;0.0;3366000000.0;0.1249;0.0378;10387000000.0;0.0999;0.0406;0.3241;0.0232;0.0298;0.1993;0.0482;0.0276;0.1551;0.0997;0.0338;0.1017;0.1273;0.0606;0.0565;0.2346;0.0766;0.0717;0.2297;0.079;1.2703;-0.003;0.0013;0.2703;-0.0139;0.0058;0.1256;42.0384;58.2468;3274000000.0;1.5816;-0.1569;0.0348;4.699;0.011;0.0046;9.886;-0.3467;0.6779;5.258;-0.3446;0.6814
['WMT'];['Walmart Inc.'];United States;Discount Stores;Consumer Defensive;0.94;0.98;1.216;19.613;0.0;0.0;42010000000.0;0.1079;0.107;0.0;29037000000.0;0.1301;0.1502;0.0;19436000000.0;0.1451;0.2079;0.0;29348000000.0;0.0654;0.2189;0.0;169232000000.0;0.0561;0.0209;680985000000.0;0.0594;0.0068;0.2485;-0.003;0.0252;0.0617;0.0465;0.1052;0.0426;0.0672;0.1454;0.0285;0.081;0.2007;0.0745;0.1176;0.1842;0.0968;0.1142;0.1766;1.2995;-0.0015;0.0111;0.1946;-0.0126;0.053;0.145;0.218;0.212;51077000000.0;1.2158;-0.0211;0.1784;6.6763;0.0135;0.0434;14.0236;-0.1606;0.1731;4.0634;-0.146;0.2757
['DIS'];['The Walt Disney Company'];United States;Entertainment;Communication Services;1.0;1.11;2.242;11.239;0.0;0.0;14629000000.0;0.1796;0.1289;0.0;9639000000.0;0.3796;0.3026;0.0;4972000000.0;0.479;0.5609;0.0;11914000000.0;0.5011;0.2468;0.0;32663000000.0;0.1397;0.0949;91361000000.0;0.1098;0.0851;0.3575;0.0272;0.0389;0.1601;0.0638;0.0968;0.1055;0.2381;0.2266;0.0544;0.3447;0.555;0.0253;0.5061;0.5951;0.0337;0.4907;0.6135;1.3305;-0.0154;0.0193;0.3107;-0.0557;0.077;0.1494;0.2199;0.4493;42741000000.0;2.9217;-0.1328;0.1088;4.2829;0.048;0.0644;3.6875;-0.0208;0.4923;3.3921;-0.0359;0.48
['WM'];['Waste Management, Inc.'];United States;Waste Management;Industrials;3.3;1.45;5.258;17.639;0.0;0.0;6323000000.0;0.1036;0.0391;0.0;4056000000.0;0.1449;0.0599;0.0;2746000000.0;0.1512;0.0877;0.0;4149000000.0;0.1199;0.0304;0.0;8680000000.0;0.0839;0.022;22063000000.0;0.0719;0.0258;0.3934;0.0115;0.0168;0.2866;0.0294;0.0146;0.1838;0.0672;0.0304;0.1245;0.0727;0.0568;0.0616;0.0016;0.1089;0.1329;0.0514;0.0944;2.1564;0.0519;0.0271;1.1564;0.1074;0.053;0.0569;0.3437;1.0071;23486000000.0;3.7144;0.1061;0.1508;1.8647;-0.0492;0.0208;3.5129;0.205;0.6874;3.3613;0.2041;0.6854
['WEC'];['WEC Energy Group, Inc.'];United States;Utilities - Regulated Electric;Utilities;3.57;3.28;6.439;16.117;0.0;0.0;3916100000.0;0.088;0.0291;0.0;2561600000.0;0.0932;0.061;0.0;1528400000.0;0.0584;0.0838;0.0;2164900000.0;0.0813;0.0346;0.0;3785900000.0;0.0809;0.0213;8599900000.0;0.0159;0.0991;0.4402;0.0727;0.0921;0.4554;0.079;0.0849;0.2979;0.0819;0.0743;0.1777;0.0482;0.1028;0.0323;-0.0086;0.0693;0.0565;0.0072;0.0599;1.7518;0.0168;0.0104;0.7406;0.0392;0.0294;0.1421;0.0492;0.1722;20317200000.0;5.1881;0.005;0.0254;2.3654;-0.021;0.018;1.0232;-0.0597;0.2153;0.7375;-0.0738;0.2229
['WELL'];['Welltower Inc.'];United States;REIT - Healthcare Facilities;Real Estate;2.68;1.81;13.594;36.666;0.0;0.0;2778336000.0;0.1748;0.0136;0.0;1098703000.0;0.1913;0.1264;0.0;951680000.0;0.8756;1.0414;0.0;1145698000.0;0.152;0.1245;0.0;3023407000.0;0.1606;0.0242;7853618000.0;0.1868;0.0465;0.385;-0.0208;0.0343;0.3538;-0.0085;0.0416;0.1399;0.0096;0.1497;0.1212;0.6006;0.8925;0.0186;0.6274;0.8888;0.0278;0.54;0.8345;1.4888;-0.048;0.0062;;;;;;;13251770000.0;4.7697;-0.1721;0.0121;;;;;;;;;
['WSM'];['Williams-Sonoma, Inc.'];United States;Specialty Retail;Consumer Cyclical;2.64;1.74;2.442;11.319;0.0;0.0;1659986000.0;0.0083;0.109;0.0;1430184000.0;0.0037;0.1318;0.0;1125251000.0;0.0094;0.14;0.0;1430184000.0;0.0037;0.1318;0.0;3582299000.0;-0.0016;0.0766;7711541000.0;-0.0198;0.0656;0.4645;0.0192;0.0529;0.2153;0.0274;0.0732;0.1855;0.0218;0.097;0.1459;0.0283;0.1151;0.2122;-0.028;0.1777;0.2846;-0.033;0.1968;1.3407;-0.0096;0.0444;;;;;;;134338000.0;0.0809;0.1521;0.9321;;;;;;;;;
['WMB'];['The Williams Companies, Inc.'];United States;Oil & Gas Midstream;Energy;2.0;3.36;9.499;18.26;0.0;0.0;6569000000.0;0.108;0.205;0.0;4350000000.0;0.1449;0.3095;0.0;2225000000.0;0.2007;0.3635;0.0;3339000000.0;0.1104;0.2412;0.0;6166000000.0;0.1001;0.1407;10503000000.0;-0.0035;0.0281;0.5871;0.102;0.1239;0.6254;0.1098;0.1952;0.4142;0.1459;0.3025;0.2118;0.1987;0.3491;0.0408;0.1431;0.3333;0.0806;0.1477;0.3569;1.9762;-0.0015;0.0445;0.9752;-0.0009;0.0921;0.0808;0.303;0.9995;26877000000.0;4.0915;0.0038;0.2153;2.0264;0.0036;0.0461;1.2234;-0.0202;0.5616;1.0952;-0.0306;0.5611
['XEL'];['Xcel Energy Inc.'];United States;Utilities - Regulated Electric;Utilities;2.28;3.24;5.144;13.258;0.0;0.0;5591000000.0;0.0677;0.0338;0.0;2716000000.0;0.0507;0.0197;0.0;1936000000.0;0.0668;0.033;0.0;2386000000.0;0.03;0.0778;0.0;6148000000.0;0.0544;0.0426;13441000000.0;0.0046;0.0959;0.4574;0.0547;0.0546;0.416;0.0695;0.0726;0.2021;0.0532;0.0767;0.144;0.0694;0.0848;0.0276;0.0003;0.0234;0.0486;0.0029;0.0184;1.7585;0.0022;0.0044;0.731;0.0116;0.0096;0.0618;0.0034;0.2568;30029000000.0;5.371;0.0024;0.0338;2.4055;-0.0093;0.0055;2.4055;-0.0184;0.1519;2.035;-0.0232;0.1332
['XYL'];['Xylem Inc.'];United States;Specialty Industrial Machinery;Industrials;1.6;1.38;3.464;17.624;0.0;0.0;1693000000.0;0.309;0.3088;0.0;1131000000.0;0.2947;0.3418;0.0;890000000.0;0.3361;0.3716;0.0;1071000000.0;0.253;0.2763;0.0;3212000000.0;0.1804;0.1015;8562000000.0;0.1864;0.1118;0.3751;-0.0044;0.016;0.1977;0.0924;0.2008;0.1321;0.0848;0.2614;0.1039;0.1082;0.2309;0.054;0.0468;0.2701;0.0619;-0.0187;0.2925;1.1479;-0.071;0.0375;;;;;;;1004000000.0;0.593;-0.2128;0.2187;;;;;;;;;
['ZBH'];['Zimmer Biomet Holdings, Inc.'];United States;Medical Devices;Healthcare;0.96;0.95;3.426;10.156;0.0;0.0;2250900000.0;0.1359;0.2508;0.0;1254600000.0;0.3415;0.6343;0.0;903800000.0;0.9613;1.7467;0.0;1528300000.0;0.1521;0.0712;0.0;5487400000.0;0.0412;0.0284;7678600000.0;0.0402;0.02;0.7146;0.0008;0.0086;0.2931;0.088;0.2191;0.1634;0.2793;0.5807;0.1177;0.8584;1.631;0.0423;0.9531;1.6818;0.0596;0.9477;1.6758;1.4093;-0.0047;0.0301;0.4093;-0.0117;0.105;0.1391;-0.0181;0.4993;5679100000.0;2.523;-0.1336;0.1509;3.4435;0.0154;0.078;5.4131;0.4531;0.8798;2.8229;0.3963;0.783
['ZTS'];['Zoetis Inc.'];United States;Drug Manufacturers - Specialty & Generic;Healthcare;2.0;1.31;7.891;19.076;0.0;0.0;3855000000.0;0.0687;0.0201;0.0;3358000000.0;0.074;0.021;0.0;2486000000.0;0.0691;0.0296;0.0;3392000000.0;0.066;0.0278;0.0;6537000000.0;0.0614;0.0264;9256000000.0;0.0599;0.0181;0.7062;0.0011;0.0084;0.4165;0.0086;0.0281;0.3628;0.0136;0.0279;0.2686;0.0087;0.0292;0.1746;0.0632;0.0785;0.3318;0.053;0.0342;1.9;-0.0018;0.1044;;;;;;;4759000000.0;1.2345;0.0736;0.1661;;;;;;;;;
